stationid,date,year,month,day,variable,value,station_name,latitude
USH00294426,2015-06-30,2015,jun,30,tavg,25.48,JORNADA EXP RANGE,32.6169
USH00294426,2015-07-31,2015,jul,31,tavg,26.29,JORNADA EXP RANGE,32.6169
USH00294426,2015-08-31,2015,aug,31,tavg,26.57,JORNADA EXP RANGE,32.6169
USH00294426,2015-09-30,2015,sep,30,tavg,23.2,JORNADA EXP RANGE,32.6169
USH00294426,2015-10-31,2015,oct,31,tavg,16.57,JORNADA EXP RANGE,32.6169
USH00294426,2015-11-30,2015,nov,30,tavg,9.41,JORNADA EXP RANGE,32.6169
USH00294426,2015-12-31,2015,dec,31,tavg,4.5,JORNADA EXP RANGE,32.6169
USH00294426,2016-01-31,2016,jan,31,tavg,3.32,JORNADA EXP RANGE,32.6169
USH00294426,2016-02-29,2016,feb,29,tavg,7.3,JORNADA EXP RANGE,32.6169
USH00294426,2016-03-31,2016,mar,31,tavg,11.52,JORNADA EXP RANGE,32.6169
USH00294426,2016-04-30,2016,apr,30,tavg,13.86,JORNADA EXP RANGE,32.6169
USH00294426,2016-05-31,2016,may,31,tavg,18.77,JORNADA EXP RANGE,32.6169
USH00294426,2016-06-30,2016,jun,30,tavg,25.83,JORNADA EXP RANGE,32.6169
USH00294426,2016-07-31,2016,jul,31,tavg,27.83,JORNADA EXP RANGE,32.6169
USH00294426,2016-08-31,2016,aug,31,tavg,24.74,JORNADA EXP RANGE,32.6169
USH00294426,2016-09-30,2016,sep,30,tavg,21.95,JORNADA EXP RANGE,32.6169
USH00294426,2016-10-31,2016,oct,31,tavg,17.6,JORNADA EXP RANGE,32.6169
USH00294426,2016-11-30,2016,nov,30,tavg,10.18,JORNADA EXP RANGE,32.6169
USH00294426,2016-12-31,2016,dec,31,tavg,6.59,JORNADA EXP RANGE,32.6169
USH00294426,2017-01-31,2017,jan,31,tavg,6.16,JORNADA EXP RANGE,32.6169
USH00294426,2017-02-28,2017,feb,28,tavg,9.54,JORNADA EXP RANGE,32.6169
USH00294426,2017-03-31,2017,mar,31,tavg,13.1,JORNADA EXP RANGE,32.6169
USH00294426,2017-04-30,2017,apr,30,tavg,15.05,JORNADA EXP RANGE,32.6169
USH00294426,2017-05-31,2017,may,31,tavg,18.58,JORNADA EXP RANGE,32.6169
USH00294426,2017-06-30,2017,jun,30,tavg,25.13,JORNADA EXP RANGE,32.6169
USH00294426,2017-07-31,2017,jul,31,tavg,26.91,JORNADA EXP RANGE,32.6169
USH00294426,2017-08-31,2017,aug,31,tavg,24.84,JORNADA EXP RANGE,32.6169
USH00294426,2017-09-30,2017,sep,30,tavg,21.53,JORNADA EXP RANGE,32.6169
USH00294426,2017-10-31,2017,oct,31,tavg,17.03,JORNADA EXP RANGE,32.6169
USH00294426,2017-11-30,2017,nov,30,tavg,12.68,JORNADA EXP RANGE,32.6169
USH00294426,2017-12-31,2017,dec,31,tavg,4.95,JORNADA EXP RANGE,32.6169
USH00294426,2018-01-31,2018,jan,31,tavg,3.16,JORNADA EXP RANGE,32.6169
USH00294426,2018-02-28,2018,feb,28,tavg,9.05,JORNADA EXP RANGE,32.6169
USH00294426,2018-03-31,2018,mar,31,tavg,9.71,JORNADA EXP RANGE,32.6169
USH00294426,2018-04-30,2018,apr,30,tavg,15.99,JORNADA EXP RANGE,32.6169
USH00294426,2018-05-31,2018,may,31,tavg,20.1,JORNADA EXP RANGE,32.6169
USH00294426,2018-06-30,2018,jun,30,tavg,26.57,JORNADA EXP RANGE,32.6169
USH00294426,2018-07-31,2018,jul,31,tavg,26.98,JORNADA EXP RANGE,32.6169
USH00294426,2018-08-31,2018,aug,31,tavg,25.88,JORNADA EXP RANGE,32.6169
USH00294426,2018-09-30,2018,sep,30,tavg,22.24,JORNADA EXP RANGE,32.6169
USH00294426,2018-10-31,2018,oct,31,tavg,15.42,JORNADA EXP RANGE,32.6169
USH00294426,2018-11-30,2018,nov,30,tavg,8.02,JORNADA EXP RANGE,32.6169
USH00294426,2018-12-31,2018,dec,31,tavg,5.03,JORNADA EXP RANGE,32.6169
USH00294426,2019-01-31,2019,jan,31,tavg,4.27,JORNADA EXP RANGE,32.6169
USH00294426,2019-02-28,2019,feb,28,tavg,5.89,JORNADA EXP RANGE,32.6169
USH00294426,2019-03-31,2019,mar,31,tavg,11.79,JORNADA EXP RANGE,32.6169
USH00294426,2019-04-30,2019,apr,30,tavg,15.01,JORNADA EXP RANGE,32.6169
USH00294426,2019-05-31,2019,may,31,tavg,17.35,JORNADA EXP RANGE,32.6169
USH00294426,2019-06-30,2019,jun,30,tavg,23.9,JORNADA EXP RANGE,32.6169
USH00294426,2019-07-31,2019,jul,31,tavg,27.57,JORNADA EXP RANGE,32.6169
USH00294426,2019-08-31,2019,aug,31,tavg,27.17,JORNADA EXP RANGE,32.6169
USH00294426,2019-09-30,2019,sep,30,tavg,23.18,JORNADA EXP RANGE,32.6169
USH00294426,2019-10-31,2019,oct,31,tavg,14.95,JORNADA EXP RANGE,32.6169
USH00294426,2019-11-30,2019,nov,30,tavg,8.6,JORNADA EXP RANGE,32.6169
USH00294426,2019-12-31,2019,dec,31,tavg,4.45,JORNADA EXP RANGE,32.6169
USH00294426,2020-01-31,2020,jan,31,tavg,4.65,JORNADA EXP RANGE,32.6169
USH00294426,2020-02-29,2020,feb,29,tavg,6.5,JORNADA EXP RANGE,32.6169
USH00294426,2020-03-31,2020,mar,31,tavg,11.71,JORNADA EXP RANGE,32.6169
USH00294426,2020-04-30,2020,apr,30,tavg,15.24,JORNADA EXP RANGE,32.6169
USH00294426,2020-05-31,2020,may,31,tavg,20.16,JORNADA EXP RANGE,32.6169
USH00294426,2020-06-30,2020,jun,30,tavg,24.78,JORNADA EXP RANGE,32.6169
USH00294426,2020-07-31,2020,jul,31,tavg,28.6,JORNADA EXP RANGE,32.6169
USH00294426,2020-08-31,2020,aug,31,tavg,27.13,JORNADA EXP RANGE,32.6169
USH00294426,2020-09-30,2020,sep,30,tavg,21.41,JORNADA EXP RANGE,32.6169
USH00294426,2020-10-31,2020,oct,31,tavg,15.21,JORNADA EXP RANGE,32.6169
USH00294426,2020-11-30,2020,nov,30,tavg,10.71,JORNADA EXP RANGE,32.6169
USH00294426,2020-12-31,2020,dec,31,tavg,2.3,JORNADA EXP RANGE,32.6169
USH00294426,2021-01-31,2021,jan,31,tavg,2.87,JORNADA EXP RANGE,32.6169
USH00294426,2021-02-28,2021,feb,28,tavg,6.39,JORNADA EXP RANGE,32.6169
USH00294426,2021-03-31,2021,mar,31,tavg,9.05,JORNADA EXP RANGE,32.6169
USH00294426,2021-04-30,2021,apr,30,tavg,15.34,JORNADA EXP RANGE,32.6169
USH00294426,2021-05-31,2021,may,31,tavg,20.22,JORNADA EXP RANGE,32.6169
USH00294426,2021-06-30,2021,jun,30,tavg,24.65,JORNADA EXP RANGE,32.6169
USH00294426,2021-07-31,2021,jul,31,tavg,25.6,JORNADA EXP RANGE,32.6169
USH00294426,2021-08-31,2021,aug,31,tavg,25.35,JORNADA EXP RANGE,32.6169
USH00294426,2021-09-30,2021,sep,30,tavg,21.81,JORNADA EXP RANGE,32.6169
USH00294426,2021-10-31,2021,oct,31,tavg,14.31,JORNADA EXP RANGE,32.6169
USH00294426,2021-11-30,2021,nov,30,tavg,9.63,JORNADA EXP RANGE,32.6169
USH00294426,2021-12-31,2021,dec,31,tavg,7.82,JORNADA EXP RANGE,32.6169
USH00294426,1795-01-31,1795,jan,31,prcp,,JORNADA EXP RANGE,32.6169
USH00294426,1795-02-28,1795,feb,28,prcp,9.9,JORNADA EXP RANGE,32.6169
USH00294426,1795-03-31,1795,mar,31,prcp,4.1,JORNADA EXP RANGE,32.6169
USH00294426,1795-04-30,1795,apr,30,prcp,16.4,JORNADA EXP RANGE,32.6169
USH00294426,1795-05-31,1795,may,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1795-06-30,1795,jun,30,prcp,,JORNADA EXP RANGE,32.6169
USH00294426,1795-07-31,1795,jul,31,prcp,,JORNADA EXP RANGE,32.6169
USH00294426,1795-08-31,1795,aug,31,prcp,,JORNADA EXP RANGE,32.6169
USH00294426,1795-09-30,1795,sep,30,prcp,,JORNADA EXP RANGE,32.6169
USH00294426,1795-10-31,1795,oct,31,prcp,,JORNADA EXP RANGE,32.6169
USH00294426,1795-11-30,1795,nov,30,prcp,,JORNADA EXP RANGE,32.6169
USH00294426,1795-12-31,1795,dec,31,prcp,,JORNADA EXP RANGE,32.6169
USH00294426,1893-01-31,1893,jan,31,prcp,3.6,JORNADA EXP RANGE,32.6169
USH00294426,1893-02-28,1893,feb,28,prcp,18.5,JORNADA EXP RANGE,32.6169
USH00294426,1893-03-31,1893,mar,31,prcp,2.7,JORNADA EXP RANGE,32.6169
USH00294426,1893-04-30,1893,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1893-05-31,1893,may,31,prcp,21.0,JORNADA EXP RANGE,32.6169
USH00294426,1893-06-30,1893,jun,30,prcp,0.2,JORNADA EXP RANGE,32.6169
USH00294426,1893-07-31,1893,jul,31,prcp,35.3,JORNADA EXP RANGE,32.6169
USH00294426,1893-08-31,1893,aug,31,prcp,97.1,JORNADA EXP RANGE,32.6169
USH00294426,1893-09-30,1893,sep,30,prcp,67.7,JORNADA EXP RANGE,32.6169
USH00294426,1893-10-31,1893,oct,31,prcp,0.5,JORNADA EXP RANGE,32.6169
USH00294426,1893-11-30,1893,nov,30,prcp,0.5,JORNADA EXP RANGE,32.6169
USH00294426,1893-12-31,1893,dec,31,prcp,5.0,JORNADA EXP RANGE,32.6169
USH00294426,1894-01-31,1894,jan,31,prcp,3.6,JORNADA EXP RANGE,32.6169
USH00294426,1894-02-28,1894,feb,28,prcp,7.9,JORNADA EXP RANGE,32.6169
USH00294426,1894-03-31,1894,mar,31,prcp,8.8,JORNADA EXP RANGE,32.6169
USH00294426,1894-04-30,1894,apr,30,prcp,0.2,JORNADA EXP RANGE,32.6169
USH00294426,1894-05-31,1894,may,31,prcp,0.6,JORNADA EXP RANGE,32.6169
USH00294426,1894-06-30,1894,jun,30,prcp,0.7,JORNADA EXP RANGE,32.6169
USH00294426,1894-07-31,1894,jul,31,prcp,23.7,JORNADA EXP RANGE,32.6169
USH00294426,1894-08-31,1894,aug,31,prcp,38.9,JORNADA EXP RANGE,32.6169
USH00294426,1894-09-30,1894,sep,30,prcp,8.3,JORNADA EXP RANGE,32.6169
USH00294426,1894-10-31,1894,oct,31,prcp,9.1,JORNADA EXP RANGE,32.6169
USH00294426,1894-11-30,1894,nov,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1894-12-31,1894,dec,31,prcp,12.9,JORNADA EXP RANGE,32.6169
USH00294426,1895-01-31,1895,jan,31,prcp,11.9,JORNADA EXP RANGE,32.6169
USH00294426,1895-02-28,1895,feb,28,prcp,11.3,JORNADA EXP RANGE,32.6169
USH00294426,1895-03-31,1895,mar,31,prcp,0.2,JORNADA EXP RANGE,32.6169
USH00294426,1895-04-30,1895,apr,30,prcp,0.1,JORNADA EXP RANGE,32.6169
USH00294426,1895-05-31,1895,may,31,prcp,29.1,JORNADA EXP RANGE,32.6169
USH00294426,1895-06-30,1895,jun,30,prcp,4.9,JORNADA EXP RANGE,32.6169
USH00294426,1895-07-31,1895,jul,31,prcp,86.7,JORNADA EXP RANGE,32.6169
USH00294426,1895-08-31,1895,aug,31,prcp,58.5,JORNADA EXP RANGE,32.6169
USH00294426,1895-09-30,1895,sep,30,prcp,25.1,JORNADA EXP RANGE,32.6169
USH00294426,1895-10-31,1895,oct,31,prcp,14.2,JORNADA EXP RANGE,32.6169
USH00294426,1895-11-30,1895,nov,30,prcp,16.7,JORNADA EXP RANGE,32.6169
USH00294426,1895-12-31,1895,dec,31,prcp,4.2,JORNADA EXP RANGE,32.6169
USH00294426,1896-01-31,1896,jan,31,prcp,14.0,JORNADA EXP RANGE,32.6169
USH00294426,1896-02-29,1896,feb,29,prcp,2.8,JORNADA EXP RANGE,32.6169
USH00294426,1896-03-31,1896,mar,31,prcp,0.3,JORNADA EXP RANGE,32.6169
USH00294426,1896-04-30,1896,apr,30,prcp,0.8,JORNADA EXP RANGE,32.6169
USH00294426,1896-05-31,1896,may,31,prcp,0.7,JORNADA EXP RANGE,32.6169
USH00294426,1896-06-30,1896,jun,30,prcp,13.0,JORNADA EXP RANGE,32.6169
USH00294426,1896-07-31,1896,jul,31,prcp,85.6,JORNADA EXP RANGE,32.6169
USH00294426,1896-08-31,1896,aug,31,prcp,25.9,JORNADA EXP RANGE,32.6169
USH00294426,1896-09-30,1896,sep,30,prcp,68.0,JORNADA EXP RANGE,32.6169
USH00294426,1896-10-31,1896,oct,31,prcp,92.1,JORNADA EXP RANGE,32.6169
USH00294426,1896-11-30,1896,nov,30,prcp,1.2,JORNADA EXP RANGE,32.6169
USH00294426,1896-12-31,1896,dec,31,prcp,3.2,JORNADA EXP RANGE,32.6169
USH00294426,1897-01-31,1897,jan,31,prcp,25.2,JORNADA EXP RANGE,32.6169
USH00294426,1897-02-28,1897,feb,28,prcp,0.1,JORNADA EXP RANGE,32.6169
USH00294426,1897-03-31,1897,mar,31,prcp,5.7,JORNADA EXP RANGE,32.6169
USH00294426,1897-04-30,1897,apr,30,prcp,5.3,JORNADA EXP RANGE,32.6169
USH00294426,1897-05-31,1897,may,31,prcp,15.9,JORNADA EXP RANGE,32.6169
USH00294426,1897-06-30,1897,jun,30,prcp,22.6,JORNADA EXP RANGE,32.6169
USH00294426,1897-07-31,1897,jul,31,prcp,82.2,JORNADA EXP RANGE,32.6169
USH00294426,1897-08-31,1897,aug,31,prcp,62.1,JORNADA EXP RANGE,32.6169
USH00294426,1897-09-30,1897,sep,30,prcp,118.6,JORNADA EXP RANGE,32.6169
USH00294426,1897-10-31,1897,oct,31,prcp,32.9,JORNADA EXP RANGE,32.6169
USH00294426,1897-11-30,1897,nov,30,prcp,0.1,JORNADA EXP RANGE,32.6169
USH00294426,1897-12-31,1897,dec,31,prcp,1.7,JORNADA EXP RANGE,32.6169
USH00294426,1898-01-31,1898,jan,31,prcp,12.3,JORNADA EXP RANGE,32.6169
USH00294426,1898-02-28,1898,feb,28,prcp,1.1,JORNADA EXP RANGE,32.6169
USH00294426,1898-03-31,1898,mar,31,prcp,4.7,JORNADA EXP RANGE,32.6169
USH00294426,1898-04-30,1898,apr,30,prcp,6.7,JORNADA EXP RANGE,32.6169
USH00294426,1898-05-31,1898,may,31,prcp,3.9,JORNADA EXP RANGE,32.6169
USH00294426,1898-06-30,1898,jun,30,prcp,25.7,JORNADA EXP RANGE,32.6169
USH00294426,1898-07-31,1898,jul,31,prcp,78.6,JORNADA EXP RANGE,32.6169
USH00294426,1898-08-31,1898,aug,31,prcp,67.3,JORNADA EXP RANGE,32.6169
USH00294426,1898-09-30,1898,sep,30,prcp,28.5,JORNADA EXP RANGE,32.6169
USH00294426,1898-10-31,1898,oct,31,prcp,1.1,JORNADA EXP RANGE,32.6169
USH00294426,1898-11-30,1898,nov,30,prcp,15.0,JORNADA EXP RANGE,32.6169
USH00294426,1898-12-31,1898,dec,31,prcp,27.9,JORNADA EXP RANGE,32.6169
USH00294426,1899-01-31,1899,jan,31,prcp,6.5,JORNADA EXP RANGE,32.6169
USH00294426,1899-02-28,1899,feb,28,prcp,2.2,JORNADA EXP RANGE,32.6169
USH00294426,1899-03-31,1899,mar,31,prcp,5.6,JORNADA EXP RANGE,32.6169
USH00294426,1899-04-30,1899,apr,30,prcp,5.5,JORNADA EXP RANGE,32.6169
USH00294426,1899-05-31,1899,may,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1899-06-30,1899,jun,30,prcp,10.3,JORNADA EXP RANGE,32.6169
USH00294426,1899-07-31,1899,jul,31,prcp,57.0,JORNADA EXP RANGE,32.6169
USH00294426,1899-08-31,1899,aug,31,prcp,28.4,JORNADA EXP RANGE,32.6169
USH00294426,1899-09-30,1899,sep,30,prcp,24.0,JORNADA EXP RANGE,32.6169
USH00294426,1899-10-31,1899,oct,31,prcp,4.3,JORNADA EXP RANGE,32.6169
USH00294426,1899-11-30,1899,nov,30,prcp,16.3,JORNADA EXP RANGE,32.6169
USH00294426,1899-12-31,1899,dec,31,prcp,11.4,JORNADA EXP RANGE,32.6169
USH00294426,1900-01-31,1900,jan,31,prcp,7.1,JORNADA EXP RANGE,32.6169
USH00294426,1900-02-28,1900,feb,28,prcp,10.0,JORNADA EXP RANGE,32.6169
USH00294426,1900-03-31,1900,mar,31,prcp,11.5,JORNADA EXP RANGE,32.6169
USH00294426,1900-04-30,1900,apr,30,prcp,1.4,JORNADA EXP RANGE,32.6169
USH00294426,1900-05-31,1900,may,31,prcp,7.3,JORNADA EXP RANGE,32.6169
USH00294426,1900-06-30,1900,jun,30,prcp,2.3,JORNADA EXP RANGE,32.6169
USH00294426,1900-07-31,1900,jul,31,prcp,29.4,JORNADA EXP RANGE,32.6169
USH00294426,1900-08-31,1900,aug,31,prcp,23.6,JORNADA EXP RANGE,32.6169
USH00294426,1900-09-30,1900,sep,30,prcp,67.5,JORNADA EXP RANGE,32.6169
USH00294426,1900-10-31,1900,oct,31,prcp,13.4,JORNADA EXP RANGE,32.6169
USH00294426,1900-11-30,1900,nov,30,prcp,5.5,JORNADA EXP RANGE,32.6169
USH00294426,1900-12-31,1900,dec,31,prcp,3.1,JORNADA EXP RANGE,32.6169
USH00294426,1901-01-31,1901,jan,31,prcp,7.3,JORNADA EXP RANGE,32.6169
USH00294426,1901-02-28,1901,feb,28,prcp,20.7,JORNADA EXP RANGE,32.6169
USH00294426,1901-03-31,1901,mar,31,prcp,3.9,JORNADA EXP RANGE,32.6169
USH00294426,1901-04-30,1901,apr,30,prcp,2.1,JORNADA EXP RANGE,32.6169
USH00294426,1901-05-31,1901,may,31,prcp,1.4,JORNADA EXP RANGE,32.6169
USH00294426,1901-06-30,1901,jun,30,prcp,9.7,JORNADA EXP RANGE,32.6169
USH00294426,1901-07-31,1901,jul,31,prcp,39.3,JORNADA EXP RANGE,32.6169
USH00294426,1901-08-31,1901,aug,31,prcp,22.7,JORNADA EXP RANGE,32.6169
USH00294426,1901-09-30,1901,sep,30,prcp,20.6,JORNADA EXP RANGE,32.6169
USH00294426,1901-10-31,1901,oct,31,prcp,58.8,JORNADA EXP RANGE,32.6169
USH00294426,1901-11-30,1901,nov,30,prcp,30.1,JORNADA EXP RANGE,32.6169
USH00294426,1901-12-31,1901,dec,31,prcp,0.6,JORNADA EXP RANGE,32.6169
USH00294426,1902-01-31,1902,jan,31,prcp,3.5,JORNADA EXP RANGE,32.6169
USH00294426,1902-02-28,1902,feb,28,prcp,1.0,JORNADA EXP RANGE,32.6169
USH00294426,1902-03-31,1902,mar,31,prcp,1.0,JORNADA EXP RANGE,32.6169
USH00294426,1902-04-30,1902,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1902-05-31,1902,may,31,prcp,0.1,JORNADA EXP RANGE,32.6169
USH00294426,1902-06-30,1902,jun,30,prcp,1.0,JORNADA EXP RANGE,32.6169
USH00294426,1902-07-31,1902,jul,31,prcp,43.3,JORNADA EXP RANGE,32.6169
USH00294426,1902-08-31,1902,aug,31,prcp,104.4,JORNADA EXP RANGE,32.6169
USH00294426,1902-09-30,1902,sep,30,prcp,36.7,JORNADA EXP RANGE,32.6169
USH00294426,1902-10-31,1902,oct,31,prcp,5.0,JORNADA EXP RANGE,32.6169
USH00294426,1902-11-30,1902,nov,30,prcp,9.3,JORNADA EXP RANGE,32.6169
USH00294426,1902-12-31,1902,dec,31,prcp,22.0,JORNADA EXP RANGE,32.6169
USH00294426,1903-01-31,1903,jan,31,prcp,7.1,JORNADA EXP RANGE,32.6169
USH00294426,1903-02-28,1903,feb,28,prcp,24.9,JORNADA EXP RANGE,32.6169
USH00294426,1903-03-31,1903,mar,31,prcp,7.0,JORNADA EXP RANGE,32.6169
USH00294426,1903-04-30,1903,apr,30,prcp,2.6,JORNADA EXP RANGE,32.6169
USH00294426,1903-05-31,1903,may,31,prcp,7.4,JORNADA EXP RANGE,32.6169
USH00294426,1903-06-30,1903,jun,30,prcp,47.7,JORNADA EXP RANGE,32.6169
USH00294426,1903-07-31,1903,jul,31,prcp,16.4,JORNADA EXP RANGE,32.6169
USH00294426,1903-08-31,1903,aug,31,prcp,45.7,JORNADA EXP RANGE,32.6169
USH00294426,1903-09-30,1903,sep,30,prcp,61.2,JORNADA EXP RANGE,32.6169
USH00294426,1903-10-31,1903,oct,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1903-11-30,1903,nov,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1903-12-31,1903,dec,31,prcp,0.2,JORNADA EXP RANGE,32.6169
USH00294426,1904-01-31,1904,jan,31,prcp,2.1,JORNADA EXP RANGE,32.6169
USH00294426,1904-02-29,1904,feb,29,prcp,1.4,JORNADA EXP RANGE,32.6169
USH00294426,1904-03-31,1904,mar,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1904-04-30,1904,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1904-05-31,1904,may,31,prcp,0.9,JORNADA EXP RANGE,32.6169
USH00294426,1904-06-30,1904,jun,30,prcp,7.9,JORNADA EXP RANGE,32.6169
USH00294426,1904-07-31,1904,jul,31,prcp,19.1,JORNADA EXP RANGE,32.6169
USH00294426,1904-08-31,1904,aug,31,prcp,56.8,JORNADA EXP RANGE,32.6169
USH00294426,1904-09-30,1904,sep,30,prcp,148.9,JORNADA EXP RANGE,32.6169
USH00294426,1904-10-31,1904,oct,31,prcp,68.5,JORNADA EXP RANGE,32.6169
USH00294426,1904-11-30,1904,nov,30,prcp,4.4,JORNADA EXP RANGE,32.6169
USH00294426,1904-12-31,1904,dec,31,prcp,34.8,JORNADA EXP RANGE,32.6169
USH00294426,1905-01-31,1905,jan,31,prcp,27.9,JORNADA EXP RANGE,32.6169
USH00294426,1905-02-28,1905,feb,28,prcp,40.0,JORNADA EXP RANGE,32.6169
USH00294426,1905-03-31,1905,mar,31,prcp,37.4,JORNADA EXP RANGE,32.6169
USH00294426,1905-04-30,1905,apr,30,prcp,20.4,JORNADA EXP RANGE,32.6169
USH00294426,1905-05-31,1905,may,31,prcp,1.1,JORNADA EXP RANGE,32.6169
USH00294426,1905-06-30,1905,jun,30,prcp,38.0,JORNADA EXP RANGE,32.6169
USH00294426,1905-07-31,1905,jul,31,prcp,41.8,JORNADA EXP RANGE,32.6169
USH00294426,1905-08-31,1905,aug,31,prcp,31.1,JORNADA EXP RANGE,32.6169
USH00294426,1905-09-30,1905,sep,30,prcp,78.4,JORNADA EXP RANGE,32.6169
USH00294426,1905-10-31,1905,oct,31,prcp,10.1,JORNADA EXP RANGE,32.6169
USH00294426,1905-11-30,1905,nov,30,prcp,59.4,JORNADA EXP RANGE,32.6169
USH00294426,1905-12-31,1905,dec,31,prcp,34.8,JORNADA EXP RANGE,32.6169
USH00294426,1906-01-31,1906,jan,31,prcp,12.3,JORNADA EXP RANGE,32.6169
USH00294426,1906-02-28,1906,feb,28,prcp,27.6,JORNADA EXP RANGE,32.6169
USH00294426,1906-03-31,1906,mar,31,prcp,2.9,JORNADA EXP RANGE,32.6169
USH00294426,1906-04-30,1906,apr,30,prcp,6.1,JORNADA EXP RANGE,32.6169
USH00294426,1906-05-31,1906,may,31,prcp,6.3,JORNADA EXP RANGE,32.6169
USH00294426,1906-06-30,1906,jun,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1906-07-31,1906,jul,31,prcp,30.6,JORNADA EXP RANGE,32.6169
USH00294426,1906-08-31,1906,aug,31,prcp,83.3,JORNADA EXP RANGE,32.6169
USH00294426,1906-09-30,1906,sep,30,prcp,40.2,JORNADA EXP RANGE,32.6169
USH00294426,1906-10-31,1906,oct,31,prcp,10.5,JORNADA EXP RANGE,32.6169
USH00294426,1906-11-30,1906,nov,30,prcp,37.4,JORNADA EXP RANGE,32.6169
USH00294426,1906-12-31,1906,dec,31,prcp,53.8,JORNADA EXP RANGE,32.6169
USH00294426,1907-01-31,1907,jan,31,prcp,26.3,JORNADA EXP RANGE,32.6169
USH00294426,1907-02-28,1907,feb,28,prcp,1.2,JORNADA EXP RANGE,32.6169
USH00294426,1907-03-31,1907,mar,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1907-04-30,1907,apr,30,prcp,2.0,JORNADA EXP RANGE,32.6169
USH00294426,1907-05-31,1907,may,31,prcp,6.8,JORNADA EXP RANGE,32.6169
USH00294426,1907-06-30,1907,jun,30,prcp,12.7,JORNADA EXP RANGE,32.6169
USH00294426,1907-07-31,1907,jul,31,prcp,20.2,JORNADA EXP RANGE,32.6169
USH00294426,1907-08-31,1907,aug,31,prcp,62.8,JORNADA EXP RANGE,32.6169
USH00294426,1907-09-30,1907,sep,30,prcp,54.1,JORNADA EXP RANGE,32.6169
USH00294426,1907-10-31,1907,oct,31,prcp,31.8,JORNADA EXP RANGE,32.6169
USH00294426,1907-11-30,1907,nov,30,prcp,16.2,JORNADA EXP RANGE,32.6169
USH00294426,1907-12-31,1907,dec,31,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1908-01-31,1908,jan,31,prcp,11.8,JORNADA EXP RANGE,32.6169
USH00294426,1908-02-29,1908,feb,29,prcp,10.5,JORNADA EXP RANGE,32.6169
USH00294426,1908-03-31,1908,mar,31,prcp,2.3,JORNADA EXP RANGE,32.6169
USH00294426,1908-04-30,1908,apr,30,prcp,7.6,JORNADA EXP RANGE,32.6169
USH00294426,1908-05-31,1908,may,31,prcp,4.0,JORNADA EXP RANGE,32.6169
USH00294426,1908-06-30,1908,jun,30,prcp,1.5,JORNADA EXP RANGE,32.6169
USH00294426,1908-07-31,1908,jul,31,prcp,56.3,JORNADA EXP RANGE,32.6169
USH00294426,1908-08-31,1908,aug,31,prcp,60.5,JORNADA EXP RANGE,32.6169
USH00294426,1908-09-30,1908,sep,30,prcp,5.1,JORNADA EXP RANGE,32.6169
USH00294426,1908-10-31,1908,oct,31,prcp,1.1,JORNADA EXP RANGE,32.6169
USH00294426,1908-11-30,1908,nov,30,prcp,18.7,JORNADA EXP RANGE,32.6169
USH00294426,1908-12-31,1908,dec,31,prcp,0.2,JORNADA EXP RANGE,32.6169
USH00294426,1909-01-31,1909,jan,31,prcp,6.1,JORNADA EXP RANGE,32.6169
USH00294426,1909-02-28,1909,feb,28,prcp,2.6,JORNADA EXP RANGE,32.6169
USH00294426,1909-03-31,1909,mar,31,prcp,5.3,JORNADA EXP RANGE,32.6169
USH00294426,1909-04-30,1909,apr,30,prcp,0.0,JORNADA EXP RANGE,32.6169
USH00294426,1909-05-31,1909,may,31,prcp,0.1,JORNADA EXP RANGE,32.6169
USH00294426,1909-06-30,1909,jun,30,prcp,10.4,JORNADA EXP RANGE,32.6169
USH00294426,1909-07-31,1909,jul,31,prcp,19.7,JORNADA EXP RANGE,32.6169
USH00294426,1909-08-31,1909,aug,31,prcp,45.3,JORNADA EXP RANGE,32.6169
USH00294426,1909-09-30,1909,sep,30,prcp,25.2,JORNADA EXP RANGE,32.6169
USH00294426,1909-10-31,1909,oct,31,prcp,4.8,JORNADA EXP RANGE,32.6169
USH00294426,1909-11-30,1909,nov,30,prcp,0.3,JORNADA EXP RANGE,32.6169
USH00294426,1909-12-31,1909,dec,31,prcp,13.2,JORNADA EXP RANGE,32.6169
USH00294426,1910-01-31,1910,jan,31,prcp,2.5,JORNADA EXP RANGE,32.6169
USH00294426,1910-02-28,1910,feb,28,prcp,0.4,JORNADA EXP RANGE,32.6169
USH00294426,1910-03-31,1910,mar,31,prcp,0.9,JORNADA EXP RANGE,32.6169
